Opinião;mensagem
4;cultura não é seguir os outros,cada um tem a cultura que foi criado ou a que gosta.devemos respeitar as diferenças pois o mundo é feito de diferenças.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Vamos votar sim!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;VAMOS MOER A TURMA DO CONTRA , TUDO VENDIDO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6;PARADE ELR E PROCURA UM MACHO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;essa é a sua cultura,,gostamos de coisas ao vivo e nem por isso falamos que a sua cultura é sem graça.se voce gosta de ler bons livros continue lendo e veja tambem que as didfrenças existem e tem que serem respeitadas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6;se voce é tão culta deveria saber conviver com as diferença,,não é porque voce gosta de ler bons livros,bons filmes que todo é obrigado a gostar também, gostamos de coisas ao vivo,festa,musica,baile,, quem te disse que só a musica que voce ouve é a boa.se não gosta respeita,,isso também é cultura,respeitar as diferenças.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;se voce se julga tão culta,comece por aceitar as diferenças,ninguém é obrigado a gostar do que voce gosta,,cada um vive e faz o que gosta não vamos na sua casa te falar o que é bom ou ruim.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;também leio bons livros,assisto bons filmes e nem por isso preciso parar de me interagir com animais,faço isso desde de criança e vou continuar fazendo,não cuido de meus cavalos com seu dinheiro e nem te devo nada,não é voce que vai definir o que é ou não cultura para mim,se não gosta essa é uma otima oportunidade de respeitar quem gosta o que seria do branco se todo mundo gostasse do preto.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;por acaso voce ja foi ver de perto como vivem e como são tratados animais de rodeio,,onde e quando ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;onde é que voce viu um animal de rodeio ser mal tratado,,se viu porque não fez nada,ja existe uma lei desde 2002 que protege eles de maus tratos,sendo assim voce pode denunciar tanto o veterinário responsável pelo evento como o proprietário do animal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;de 20 a 30 de agosto começa o maior rodeio da america latina..quem acha que animais de rodeio são mal tratados é só ir conferir de perto.animais saudaveis e com vida longa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;cultura cada um tem a que quer,,o que pode ser cultura para alguns ,não pode ser para outros.devemos respeitar as diferenças.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;esta para começar a a maior festa sertaneja da america latina quem acha que animais de rodeio são mal tratados deveria perder um tempinho e conferir de perto,barretos 2015 aproveita e vai no dia 22 pois a renda sera toda voltada para o hospital do cancer de barretos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;cultura ,cada um tem a quer,,quem não gosta deveria ao menos respeitar quem gosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;E onde você viu um rodeio maltratando um animal? e se viu pq nãao denunciou ja que existe uma lei que defende os animais contra maltrato ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;e onde é que voce viu um animal de rodeio ser mal tratado ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;onde e quando e voce viu de perto um animal de rodeio ser mal tratado ?? não fale coisas sem saber,se não gosta respeite quem gosta.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;as festas do peão ajudam o hospital do cancer de barretos com cerca de 6 milhoes por ano,e a sua cultura ajuda quem ??,, se não gosta respeite quem gosta não vamos na sua casa de falar o que é o que não é cultura.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;e o que é cultura para voce,um menor de 17 anos matar sua familia inteira e sair da cadeia depois de 3 anos com a ficha limpa ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;onde e quando voce viu um animal de rodeio ser mal tratado,em qual rodeio e qual animal voce viu ser mal tratado??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Viva o rodeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;na sua mae eu monto... manda ela ficar de quatro!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;so se for na sua,,se não gosta respeita quem é te falou que gostamos das coisas que vc faz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;retardada deve ser voce,,quem daqui ja foi na sua casa te falar do que voce deve gostar,não te devemos nada,se não gosta não vá,mas respeite quem gosta.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;retardada deve ser voce que não sabe respeitar as pessoas,,quem é voce para chamar alguém de retardado,,o que faz voce para ajudar alguém ou algum animal,,cuide da sua vida,não vamos na sua casa te falar o que é bom ou ruim para sua vida.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;talvez a unica retardada aqui é voce,, se não gosta aprenda a repeitar quem gosta ,não te devemos nada e não comemos com seu dinheiro,cada um gosta do que quiser,somos livres,,ninguém vai até voce te dizer o que é cultura ou ignorancia,,cuide da sua vida.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;Retardada é voce,, se não gosta respeite quem gosta,não vamos na sua casa te falar do que voce tem que gostar,montamos no que queremos,nao fazemos isso com seu dinheiro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;é única retardada aqui é voce,sua sem educação,,se não gosta respeite quem gosta,,ninguém vai na sua casa te falar o que é certo ou errado,e quem é voce para chamar pessoas de retardadas.cuide da sua vida.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;retardada deve ser voce,quem voce pensa que é para chamar outras pessoas de retardadas,,sua retardadaaaaaaaaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Vivaa o rodeioo ! Veem ni mim porca veia kkkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;Não. A única umundiça aqi é você!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE vai começar o segundo maior rodeio do mundo,quem acha que esses animais sofrem maus tratos é só ir lá e conferir,barretos sp.só vendo com os próprios olhos é que vamos conhecer a realidade.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;As portas das fazendas onde se criam animais de rodeio estão sempre abertas,,gostaria de convidar quem não conhece e acha que eles sofrem maus tratos a conhecer, e também ver para onde eles iriam se não fossem de rodeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Senhora Ana dos Animais gostaríamos muito de ver como voce cuida dos seus animais carentes e também teremos o prazer de te mostrar varios animais de rodeio,como vivem e como são tratados,basta só voce querer e combinamos as visitas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6;vamos cuidar cada um de sua vida,,vamos parar de dar palpite nas vidas alheias,cultura cada um tem a quer ou a que foi criado,,ja existe uma lei que protege esses animais de maus tratos desde 2002,,quem realmente gostar de animais vá para o sertão do nordeste lá nesssa época do ano morrem milhares de fome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Está começando a maior festa do peão da América latina,Barretos meu cavalo estará por la fazendo prova,quem quiser ir ver de perto,como vive,como é tratado .como é transportado,sera um prazer mostra-lo para quem não conhece.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;"Rodeio,quem critica não conhece,quem conhece ' Ama"" ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;ja existe uma lei que protege esses animais desde 2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;e não denunciaram ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;se voce viu maus tratos é só voce denunciar o veterinário que estava responsável pelo evento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;j existe uma lei que protege esses animais de maus tratos desde 2002,,se voce algum mal trato era denunciar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;voce viu e não fez nada ?? que pena ja existe uma lei desde 2002 para protege-los.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;"não sei pra que perco tempo em ver esses links de vocês, rodeio correndo normal... parei de ver quando fala que os animais nos pastos são dóceis, vocês deve achar que um boi é gato do apartamento de vocês... pago a passagem para vocês virem até à minha Fazenda ficar de frente com uns meus bois que vocês ""acha"" que são dóceis como o gato de vocês, quero ver vocês ficar cara a cara na Fazenda aqui com os bois só para eu ver vocês morrendo atropelados por esses animais que vocês acha que são como os gato de vocês! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE. conheça,,informe-se,aprenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE vamos conhecer um pouquinho de como vivem e com são tratados esses animais !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;vocês que si diz protetores de animais porque vocês não investiga matadores de cavalos, porque esses matadores sim fazem covardia, cortam as patas dos cavalos vivo para que saía todo o sangue do corpo.... si querem fazer algo... faça algo benéfico....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Está chegando a maior festa sertaneja da América Latina essa é uma otima oportunidade para quem não conhece,conhecer de perto,meus cavalos estarão por lá na prova dos 3 tambores quem quiser conhecer de perto sera um prazer apresentá-los para vocês,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;as pessoas para darem seus depoimentos deveriam antes conhecer de perto como vivem,como são tratados e para onde iriam esses animais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE. vamos aprender um pouquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE.vamos aprender um pouquinho !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;uma imagem vale mais que mil palavras. https://www.youtube.com/watch?v=yTNkFStu3kE .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Como eu ja disse aqui MAriana 90% das pessoas que votam não votam por 2 motivos ou é falta de conhecimento ou preconceito com a categoria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;esse eu acho que devem acabar mesmo! esse mês tem barretos vão até la ver como um boi de tropeiro é tratado e tirem suas próprias conclusões .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6;ja te mandaram cuidar da sua vida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;Também sou contra vaquejada , estou aqui para defender o rodeio !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Como ja disse va a um rodeio profissional e se ver algum animal sendo maltratado denuncie ao veterinário responsável pelo evento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;Rafale tbm sou contra os rodeios clandestinos ou ilegais , agora você me dizer que só o ato de montar em um touro ja é um maltrato pelo visto você não conhece a realidade de uma fazenda, tudo é muito lindo na fazendinha da PEPA PIGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;no rodeio nenhum animal é puxado pela calda,,aprenda informe-se.conheça.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;em qual rodeio voce viu um touro ou cavalos ser judiado ??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;Vejam como uma verdadeira estrela é tratada https://www.youtube.com/watch?v=eWxnr51hZaQ No rodeio nós respeitamos os animais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Vá a um rodeio profissional e se ver algum animal sendo maltratado denuncie , existe uma lei em vigor para proteger os animais, não saia por ai destilando ódio sem conhecer !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;e voce sabe me dizer para onde iria esse animal se não fosse para o rodeio ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;e onde é que voce viu um animal de rodeio ser mal tratado,,me diga o lugar e o animal que voce viu ser mal tratado?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Você deve ser daquelas que diz que o boi pula por que tem seu saco amarrado, ou seja fala sem conhecer, vá a um rodeio profissional e se ver algum animal sendo maltratado denuncie , existe uma lei em vigor para proteger os animais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Jaqueline pra sua informação Rodeio é cultura sim tudo o que vc come, veste, bebe e até fuma vem de um produtor rural. O leite que esta na caixinha tetrapak, o alface do seu mc donalds, o hamburguês..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1;#RODEIO EU AMO EU DEFENDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Pra sua informação rodeio não desrespeita muito menos maltrata sua mal informada . E somos homens com sonhos com espectativas e moral. Não sanguinários como você disse. E além do mais esse projeto não é feito para você , vai caça a sua turma . Procure projetos em que se identifica . O que não é bom para você pode ser comida na mesa de quem precisa . E oque você sabe de cultura moça ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;ja passou da hora do rodeio ser bem reconhecido no brasil,rodeio e uma tradiçao rodeio ea melhor coisa do mundo sou a favor e sou contra que nao gosta,rodeio er tudo rodeio e uma vida uma lugar aonde ficamos felizes rodeio er tudo....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Voce deve ser aquelas que acham que o rodeio deve ser proibido pq aperta o saco do boi, argumento de qm não tem a menor ideia do que esta falando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;Kkkkkk ' Uau quanta revolts ! Mais isso não vai acontecer mari. sinto desapontala , mais A tendência daqi pra diante é só miora. Nois só ta começando , a hora que nois decola vai se só sorriso :@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;isso é o publico pagante de uma noite fraca em barretos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;É ou num é dartaaão !!! Hauahauhu sabe de nada inocente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Para os que falam que o Boi pula por que foi irritado ou porque esta sendo machucado pelo seden , reparem nessa montada que assim que o peão desce do lombo o boi pala de pular na hora mesmo estando com o seden, isso é condicionamento , treinamento e não maltratos.  Por sinal esse animal faleceu Hoje estava aposentado e curtindo seus últimos dias no asilo da 3B https://www.youtube.com/watch?v=97ju21xLHDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE está ai uma ótima oportunidade para quem não conhece,conhecer um pouco de como vivem e como são tratados animais de rodeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE conheçam um pouco de como vivem e como são tratados animais de rodeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1;Bom dia Povo !! Vi que os ânimos estavam bem exaltados ontem, que pena que estive ausente. Ana dos Gato a tendencia é que alguma provas que causam sofrimento seja realmente excluídas e eu acho justo porém as provas que não causam como as montarias não correm nenhum risco. Por outro lado esse tipo de pratica(laçar um bezerro de 40 dias e derrubar) vão continuar acontecendo 10,20,30 vezes mais que nos rodeios nas fazenda de manejo de gado, como você acha que um bezerro é pego para curar bixeira. Na cabeça de vocês e no desenho da Pepa Pig tudo é muito lindo, mas a realidade é bem diferente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;esse povo que não sabe como é uma Fazenda, deve achar q bois e bezerros são com os os cachorros e gatos que eles criam dentro de apartamento. O pior é falar sem saber, porque eu desconheço prova que usa um animal de 40 dias, deve ser eles ou algum parente deles que não tem astúcia e prática com um animal de 40 dias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;tenho cavalos que fazem prova dos 3 tambores daqui alguns dias estarão na maior festa do peão da América Latina,Barretos, quem quiser conferir como vivem e como são tratados é só chegar para conferir de perto será um prazer poder mostrar eles para vocês.nada melhor do que a gente ver com nossos próprios olhos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5;https://www.youtube.com/watch?v=yTNkFStu3kE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;ter libertdade de expressão não lhe dá o direito de falar coisas sem saber.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;"E ana quando você se referiu ao rodeio no seu comentario lá em baixo como ""Palhaçada"" Você desrespeitou a todos desse mundo. Então sra. Reveja seus conceitos , não venha querer bancar a boa samaritana aqui não. Olhe para seu umbigo antes ok . Aaah ,,, está não é sua tribo ! :@ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;pode denunciar e si me banir, vou fazer como você, criar vários perfis fakes e ai consequentemente votar várias vezes SIM...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;Hahauahau olha esaa vea como ela é baixa kkk. Eu fiquei ausente porquê quis . Estava em barretos , e estava acompanhando os comentários sim, mas não quis responder nenhum . E ai ? Qual o pRO pRe Ma ana animal. Estava com saudades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;voce agora ta querendo dar uma de educada... si vc não tiver apagado seus comentários antigo... lá tem um monte de palavrões também... vc é hipócrita em tudo isso sim.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;não se faça de coitadinha não,, voce também ofende muito as pessoas,chamando de ignorantes e burras.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;tenho alguns cavalos que participam das provas dos 3 tambores quando você quiser conferir de perto como vivem,como são transportados sera um prazer poder te mostrar.estarão daqui alguns dias em barretos,não perca essa oportunidade e venha conhecer de perto,nada melhor do que a gente ver com nosso próprio olho.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;Hum e ela você não pede para manter o respeito? O errado é só eu ?se vocês visem o tanto de abobrinha que essa mulher fala ai . Mais ta ok façam o que quiserem a critério de vcs. :@ E ana para de ser falsa .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;"Se ""com um chifre enfiado no rabo""você está referindo-se a um dia eu levar um pisão ou uma cabeçada ou algo do tipo , irei morrer com orgulho e feliz por estar fazendo aquilo que amo sua sem vergonha. E você vai morrer sosinha numa cama. Num asilo Cheia de pêlo de gato no nariz e tomando soro pelas virilhakkkkkkk ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;voce vive falando o que quer nesse site e fica brava quando te falam coisas que voce não quer,respeite e seras respeitada.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;olha a falta de respeito !!!! sem baixaria !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4;evitar abandonos, leve os animais para sua casa uai... à você é igual defensor de presidiário, defende mas não leva um sequer para dentro de casa. hipócritas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1;Que Ótimo, também irei sitar seu comportamento para a dra. Kkkkk para de ser mesquinha veia. E você acha quê me ofende me chamando de caipira? Para mim é uma honra ter esse tipo de reconhecimento. E ana animal . Você é uma charlatona caduca kkkk e fake também pelo jeito? heueheu Potaqeupariu .pede pra sair vea . Quem está com medo , com raiva , e fraca na causa é você sra. Controlesse bruxa do 71. I'll be back hasta la vista baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2;Debater . Mais não com você ! Você é chacota ana. Só dá você aqui falando suas abobrinhas ana. Me poupe porr* oque você ganha com isso destilando seu veneno ? Não depende dessa votação para que esse projeto venha ser lei federal, e você sabe disso. Não perca seu tempo essa não é sua tribo. :@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
